,data_index,title,cluster
15889,15889,Boeing presents 737 MAX upgrades to US airlines,5
15890,15890,Just How Green Are U.S. Airlines?,2
15891,15891,"United, other airlines step in to (sort of) rescue passengers as WOW Air shuts down",3
15892,15892,"US says ‘no basis’ to suspend troubled jet, but 45 countries disagree",5
15893,15893,Is This Louise Mensch Tweet Comparing The Bernie Sanders Campaign to 9/11 Her Worst Yet?,0
15894,15894,Passenger Accused of Groping Woman on Dulles-Bound Flight,0
15895,15895,FAA hears from airlines that grounded the Boeing 737 Max,5
15896,15896,Dog stored in cargo hold dies on 11-hour Amsterdam-to-LA flight on Air France-KLM,7
15897,15897,United Airlines tightens rules on emotional support animals on flights,6
15898,15898,We pledge to increase our African American female pilots by 2025,0
15899,15899,"Guide dog owners call for national standard to regulate service animal training, ownership",0
15900,15900,Failed Airlines That Were Too Weird for This World,3
15901,15901,The Four Terrorists Who Boarded Flight 93,2
15902,15902,Worried travelers seek answers about the 787 MAX 8. Here is what passengers should know.,5
15903,15903,"New York to Tokyo, Japan & Bangkok, Thailand for only $656 roundtrip",0
15904,15904,"David Dao, doctor dragged off United flight, speaks publicly for first time",2
15905,15905,"Denver airport cancels 675 flights Thursday, flights to resume at noon after bomb cyclone",4
15906,15906,FAA Cites ‘New Evidence’ in Grounding Boeing 737 Max After Trump Announces Emergency Order,5
15907,15907,"United unveils new uniforms for 70,000 frontline employees",2
15908,15908,United Swapping in More Business Class Seats in Jets Flying Transatlantic,0
15909,15909,United Airlines covers up seat cameras following passenger privacy outrage,2
15910,15910,"Watch Saul Bass’s Trippy, Kitschy Short Film The Quest (1983), Based on a Ray Bradbury Short Story",0
15911,15911,"Now kids, help us to kill Bin Laden! The dark side of Washington's spy museum",0
15912,15912,Boeing 787 diverted with smoke in cockpit,5
15913,15913,An off-duty pilot saved Lion Air’s 737 Max from a crash the day before its fatal flight,5
15914,15914,Hawaiian operates last 767 flight,0
15915,15915,United Airlines flight declares emergency as engine shuts down in descent into Houston,2
15916,15916,Southwest Boeing 737 Max makes emergency landing at Orlando airport,5
15917,15917,"American, Delta, United go big for new Tokyo Haneda flights",0
15918,15918,"US pilots complained at least 5 times about Boeing 737 Max problems, records show",5
15919,15919,United Airlines flight diverted to Texas airport after cockpit screens went blank,0
15920,15920,"United Airlines fires 35 employees for abusing, selling travel perks",2
15921,15921,- Stroopwafels to make comeback on United Airlines flights,2
15922,15922,Trinidad and Tobago $360 Roundtrip on Copa Airlines,0
15923,15923,Global airlines face huge losses due to grounding of Boeing 737 MAX 8,5
15924,15924,N.Korean delegation could arrive in Washington DC on Thursday,0
15925,15925,Plane makes emergency landing when cockpit screens go completely blank,0
15926,15926,MariaDB CEO accuses large cloud vendors of strip-mining open source,0
15927,15927,The first direct flight will be launched between the US and Cape Town in December,0
15928,15928,With Grounding Of Boeing 737 Max Fleet — Where Does That Leave Air Travelers?,5
15929,15929,U.S. diplomats leave embassy in Venezuela amid political turmoil,0
15930,15930,U.S. pilots report issues with Boeing 737 Max 8,5
15931,15931,"Amid lengthy wait for critical Ethiopian Airlines crash data, a carrier asks Boeing to cancel its MAX 8 order",5
15932,15932,"These Are the Busiest Airports in the World, From Atlanta to Beijing",4
15933,15933,"BREAKING: School Evacuated in Mt. Juliet, Tennessee",0
15934,15934,Amputee forced to crawl after airport workers seize scooter batteries,4
15935,15935,"Boeing Under Scrutiny, China Grounds 737 MAX Fleet after Ethiopia Plane Crash",5
15936,15936,United Airlines cracks down on 'emotional support' animal air travel,6
15937,15937,"Chris Christie skates, as staffer he belittled goes to prison",0
15938,15938,United Airlines covering seatback cameras after outcry,2
15939,15939,It Starts With The Tone At The Top,0
15940,15940,Mayim Bialik rants against United Airlines crew for shutting boarding door 'in my face',0
15941,15941,No more puppies on its planes,1
15942,15942,Flights suspended at major US travel hub over multiple drone sightings,0
15943,15943,Adieu Jean-Claude: Juncker's Reign Atop the EU Stumbles to a Close,0
15944,15944,10 technology trends for airlines and airports to focus on in 2019,4
15945,15945,Only Herb Kelleher could make an airline revolution this fun,0
15946,15946,Woman kicked off flight for rant about sitting between ‘two big pigs’,0
15947,15947,Air Wisconsin flight attendants ask federal mediator for clearance to strike,3
15948,15948,How Flight Attendants Grounded Trump’s Shutdown,0
15949,15949,Stowaway bird found on business class flight from Singapore to London,0
15950,15950,Carol H. Williams on life as a black woman in advertising,0
15951,15951,"Google Assistant gains flight check-ins, hotel booking, Interpreter Mode, and broadens lockscreen support",0
15952,15952,Scorpions on plane! Student STUNG on Canadian flight in arachnophobe horror coming to life,0
15953,15953,"Memorial for vets, first responders and 9/11 heroes to go up in Los Gatos",0
15954,15954,"China Trade Wars, Consumer Focus On Security And The AI Hype",0
15955,15955,"49ers Claim OL Willie Beavers off Waivers, Waive RB Matt Dayes",0
15956,15956,Apple buys $150 million worth of plane tickets a year from United,0
15957,15957,Is travel insurance worth it? Not for most travelers,0
15958,15958,The Best Airline Credit Cards Of 2019,8
15959,15959,"Schools closed, flights canceled Wednesday for blizzard",0
15960,15960,American carriers are again competing over in-flight entertainment,0
15961,15961,4 Common Assumptions About Online Reputation Management That Are Totally Wrong,0
15962,15962,Meet The Nonbinary Activist Advocating for Gender Neutral Passports,0
15963,15963,Chicago O’Hare named busiest US airport in 2018,4
15964,15964,Pilot filmed taking a mid-flight nap,0
15965,15965,First Direct U.S. Flights to Cape Town in 15 Years Will Be Boon to Tourism,0
15966,15966,' Pilots Recall Role in Green Ramp Disaster,0
15967,15967,46 UK parliamentarians urge English-language testing body IELTS to use remove 'China' from Taiwan designation,0
15968,15968,"1. George H. W, Bush- Project Hammer 2. George W, Bush- Sitting President 3. Dick Cheney-VP 4. Donald Rumsfe […]""",0
15969,15969,Miami International Airport to close terminal as gov't shutdown continues,4
15970,15970,"Strike before the planet gets hot, #Strike4Climate",0
15971,15971,Rude Flyer Caught On Video Branding Seatmates ‘Fat Pigs’,0
15972,15972,Boeing to submit fix for 737 MAX system suspected of causing deadly crash,5
15973,15973,Business Class from Chicago to Australia or New Zealand from only $1267 roundtrip (lie-flat seats),0
15974,15974,Major US airlines hit by delays after glitch at vendor,1
15975,15975,Amazon No. 1 – for sexual exploitation of kids,0
15976,15976,United Airlines Plane Skids Off Runway At O’Hare,2
15977,15977,United Airlines to Donate $1 Million to Feeding America's Shutdown Response Fund,2
15978,15978,18 hours on a cold plane — United passengers chronicle being stranded in Newfoundland,2
15979,15979,"Dad's death after escalator fall at Detroit airport exposes risk, family says",0
15980,15980,The surprisingly unexciting business class seats on the longest flights,0
15981,15981,"Guide dogs make history, and help a blind runner's dreams come true",0
15982,15982,How legendary astronaut Neil Armstrong helped launch the CFM engine,0
15983,15983,"The Best Rolling Luggage on Amazon, According to Hyperenthusiastic Reviewers",0
15984,15984,United Airlines becomes first to offer non-binary booking options,2
15985,15985,"Air India re-routes flights to Mumbai, Ahmedabad; 16 cancelled",3
15986,15986,"American, Southwest canceling hundreds of daily flights as world awaits 737 Max fix",5
15987,15987,Daring United flight attendant takes a walk on a plane's wing midair,2
15988,15988,"The top airline, hotel and rental car rewards programs of the FlyerTalk Awards are ...",0
15989,15989,"United passenger shaves head in-flight, grosses out business class",0
15990,15990,"Woman accused of fat-shaming other passengers on United flight, calls them 'two big pigs'",2
15991,15991,Flying Alaska out of Paine Field proves pain-free,0
15992,15992,Poetry Helped South Sider Joshua Houston Cope With Family Tragedy — Then It Got Him A Full Ride To College,0
15993,15993,Houston airport closes terminal due to TSA staffing shortage amid shutdown,4
15994,15994,United expects first premium-heavy 767 in February,2
15995,15995,"At 23, this Jamaican became the youngest and first black pilot to fly solo around the world",0
15996,15996,United Airlines CEO Promises They're Working on the Shitty Wifi,2
15997,15997,Passenger Accused of Groping Woman on Dulles-Bound Flight,0
15998,15998,United Airlines to Introduce ‘Non-Binary’ Gender Flight Booking – True Pundit,2
15999,15999,San Diego native among 3 killed in Amazon cargo plane crash,0
16000,16000,Pet dog suffocates on Air France flight to LA after being loaded 'incorrectly',3
16001,16001,Crews responding to large fire in Marietta police say,0
16002,16002,Risks Are Large For Mechanics Union Now That Their Fight With Southwest Airlines Is In Federal Court,0
16003,16003,Business Apologies: What You Should (and Shouldn’t) Do,0
16004,16004,More than 530 flights canceled; airlines waive fees,0
16005,16005,Risks Are Large For Mechanics Union Now That Their Fight With Southwest Airlines Is In Federal Court,0
16006,16006,United and Delta Cover Their Seatback Cameras in Bid to Stop Freaking You Out,1
16007,16007,Bank robbers are fleeing the scene on shared electric scooters,0
16008,16008,United Airlines further tightens rules on emotional support animals,6
16009,16009,Woman calls JetBlue staff member a 'rapist' and threatens that she has a gun in viral video,0
16010,16010,United unveils blue take on globe livery,0
16011,16011,United Airlines employee allegedly called actress a ‘shining monkey’,2
16012,16012,US airline asks passengers to tip flight attendants,2
16013,16013,"After a ‘disaster’ flight that stranded passengers on a remote military site for 16 hours, United Airlines has downgraded the airport for diversions",4
16014,16014,Surprise greeting turned into soggy mess,0
16015,16015,The Biggest Features Coming To Google Assistant,0
16016,16016,"- HOT!! Houston, Texas to Melbourne, Australia for only $499 roundtrip",0
16017,16017,Retro Graphic Design in Flight: Airline Posters of the 50s,0
16018,16018,TUI sticks with Boeing 737 MAX orders despite profit hit,5
16019,16019,‘American Taliban’ to be freed from federal prison this week,0
16020,16020,Boycott these 60 companies that help fund the systematic murder of unborn babies,0
16021,16021,Financial pressure mounts to fix Boeing's troubled jetliner,5
16022,16022,Mayim Bialik claims United Airlines ‘shut the door’ in her face,0
16023,16023,Apple buys 50 business class flights to Shanghai every day,0
16024,16024,Government shutdown forces Alaska Airlines to delay Paine Field flights,0
16025,16025,No evidence yet to warrant 737 Max grounding,5
16026,16026,Spider-Man stars in United Airlines' new safety video,2
16027,16027,"Bombardier Launches CRJ550, United Orders 50 Planes",2
16028,16028,How to Turn Stress Into Success Once You Reach the Top,0
16029,16029,United's New Polaris Lounge at LAX Is Basically a Spa but With Tacos and Wine,0
16030,16030,Inflight sexual harassment incidents highlight need for better response,0
16031,16031,Gross: Passenger Finds HUGE Cockroach In Meal,0
16032,16032,United Airlines Limits Emotional Support Animals To Dogs And Cats,6
16033,16033,Medical Emergency Leaves United Airlines Passengers Stranded in Freezing Cold for Over 16 Hours,4
16034,16034,Ex-pilot says missing flight MH370 flew towards 'secret runway' after hijack,0
16035,16035,"Navy Couple Faces Nearly $11,600 Bill to Move Dogs from Virginia to Guam",2
16036,16036,Black actress says she was called a 'shining monkey' by United Airlines employee,0
16037,16037,"United, Air India Marketing New Delhi Flights as Nonstop Despite Fuel Stops En Route",3
16038,16038,Spirit Pulls Ahead Of American And United In New Airline Rankings,2
16039,16039,"Boeing jet deliveries slow in January, but significant orders booked",5
